ZIP,ZIPType,CityName,StateAbbr,ZCTA_USE
20504,U,Washington,DC,20006
20505,U,Washington,DC,20006
20506,U,Washington,DC,20506
20507,U,Washington,DC,20036
20508,U,Washington,DC,20006
20509,U,Washington,DC,20006
20510,U,Washington,DC,20510
20511,U,Washington,DC,20018
20515,U,Washington,DC,20004
20520,U,Washington,DC,20520
20521,U,Washington,DC,20037
20522,U,Washington,DC,20037
20523,U,Washington,DC,20006
20524,U,Washington,DC,20005
20525,U,Washington,DC,20005
20526,U,Washington,DC,20006
20527,U,Washington,DC,20005
20528,U,Washington,DC,20018
20529,U,Washington,DC,20001
20530,U,Washington,DC,20004
20531,U,Washington,DC,20004
20532,U,Washington,DC,20001
20533,U,Washington,DC,20005
20534,U,Washington,DC,20001
20535,U,Washington,DC,20535
20536,U,Washington,DC,20001
20537,U,Washington,DC,20004
20538,U,Washington,DC,20001
20539,U,Washington,DC,20005
20540,U,Washington,DC,20540
20541,U,Washington,DC,20003
20542,U,Washington,DC,20011
20543,U,Washington,DC,20003
20544,U,Washington,DC,20002
20546,U,Washington,DC,20024
20547,U,Washington,DC,20204
20548,U,Washington,DC,20001
20549,U,Washington,DC,20001
20551,U,Washington,DC,20551
20552,U,Washington,DC,20006
20553,U,Washington,DC,20553
20554,U,Washington,DC,20009
20555,U,Washington,DC,20006
20557,U,Washington,DC,20003
20558,U,Washington,DC,20006
20559,U,Washington,DC,20003
20560,U,Washington,DC,20560
20565,U,Washington,DC,20565
20566,U,Washington,DC,20566
20570,U,Washington,DC,20006
20571,U,Washington,DC,20005
20572,U,Washington,DC,20005
20573,U,Washington,DC,20001
20575,U,Washington,DC,20006
20576,U,Washington,DC,20005
20577,U,Washington,DC,20006
20578,U,Washington,DC,20001
20579,U,Washington,DC,20036
20580,U,Washington,DC,20004
20581,U,Washington,DC,20036
20585,U,Washington,DC,20024
20586,U,Washington,DC,20037
20588,U,DHS,MD,20008
20590,U,Washington,DC,20024
20591,U,Washington,DC,20024
20593,U,Washington,DC,20593
20594,U,Washington,DC,20024
20597,U,Washington,DC,20024
20598,U,DHS,VA,20008
20599,U,Washington,DC,20746
20601,S,Waldorf,MD,20601
20602,S,Waldorf,MD,20602
20603,S,Waldorf,MD,20603
20604,P,Waldorf,MD,20602
20606,S,Abell,MD,20606
20607,S,Accokeek,MD,20607
20608,S,Aquasco,MD,20608
20609,S,Avenue,MD,20609
20610,P,Barstow,MD,20678
20611,S,Bel Alton,MD,20611
20612,P,Benedict,MD,20612
20613,S,Brandywine,MD,20613
20615,S,Broomes Island,MD,20615
20616,S,Bryans Road,MD,20616
20617,S,Bryantown,MD,20617
20618,S,Bushwood,MD,20618
20619,S,California,MD,20619
20620,S,Callaway,MD,20620
20621,S,Chaptico,MD,20621
20622,S,Charlotte Hall,MD,20622
20623,S,Cheltenham,MD,20623
20624,S,Clements,MD,20624
20625,P,Cobb Island,MD,20625
20626,S,Coltons Point,MD,20626
20627,P,Compton,MD,20650
20628,S,Dameron,MD,20628
20629,P,Dowell,MD,20629
20630,S,Drayden,MD,20630
20632,S,Faulkner,MD,20632
20634,S,Great Mills,MD,20634
20635,P,Helen,MD,20659
20636,S,Hollywood,MD,20636
20637,S,Hughesville,MD,20637
20639,S,Huntingtown,MD,20639
20640,S,Indian Head,MD,20640
20643,P,Ironsides,MD,20640
20645,S,Issue,MD,20645
20646,S,La Plata,MD,20646
20650,S,Leonardtown,MD,20650
20653,S,Lexington Park,MD,20653
20656,S,Loveville,MD,20650
20657,S,Lusby,MD,20657
20658,S,Marbury,MD,20658
20659,S,Mechanicsville,MD,20659
20660,P,Morganza,MD,20660
20661,P,Mount Victoria,MD,20664
20662,S,Nanjemoy,MD,20662
20664,S,Newburg,MD,20664
20667,S,Park Hall,MD,20667
20670,S,Patuxent River,MD,20670
20674,S,Piney Point,MD,20674
20675,S,Pomfret,MD,20675
20676,S,Port Republic,MD,20676
20677,S,Port Tobacco,MD,20677
20678,S,Prince Frederick,MD,20678
20680,S,Ridge,MD,20680
20682,P,Rock Point,MD,20618
20684,S,Saint Inigoes,MD,20684
20685,S,Saint Leonard,MD,20685
20686,P,Saint Marys City,MD,20686
20687,S,Scotland,MD,20687
20688,S,Solomons,MD,20688
20689,S,Sunderland,MD,20689
20690,S,Tall Timbers,MD,20690
20692,S,Valley Lee,MD,20692
20693,S,Welcome,MD,20693
20695,S,White Plains,MD,20695
20697,U,Southern MD Facility,MD,20705
20701,S,Annapolis Junction,MD,20701
20703,P,Lanham,MD,20706
20704,P,Beltsville,MD,20705
20705,S,Beltsville,MD,20705
20706,S,Lanham,MD,20706
20707,S,Laurel,MD,20707
20708,S,Laurel,MD,20708
20709,P,Laurel,MD,20708
20710,S,Bladensburg,MD,20710
20711,S,Lothian,MD,20711
20712,S,Mount Rainier,MD,20712
20714,S,North Beach,MD,20714
20715,S,Bowie,MD,20715
20716,S,Bowie,MD,20716
20717,P,Bowie,MD,20716
20718,P,Bowie,MD,20715
20719,P,Bowie,MD,20720
20720,S,Bowie,MD,20720
20721,S,Bowie,MD,20721
20722,S,Brentwood,MD,20722
20723,S,Laurel,MD,20723
20724,S,Laurel,MD,20724
20725,P,Laurel,MD,20707
20726,P,Laurel,MD,20707
20731,P,Capitol Heights,MD,20743
20732,S,Chesapeake Beach,MD,20732
20733,S,Churchton,MD,20733
20735,S,Clinton,MD,20735
20736,S,Owings,MD,20736
20737,S,Riverdale,MD,20737
20738,P,Riverdale,MD,20737
20740,S,College Park,MD,20740
20741,P,College Park,MD,20740
20742,U,College Park,MD,20742
20743,S,Capitol Heights,MD,20743
20744,S,Fort Washington,MD,20744
20745,S,Oxon Hill,MD,20745
20746,S,Suitland,MD,20746
20747,S,District Heights,MD,20747
20748,S,Temple Hills,MD,20748
20749,P,Fort Washington,MD,20744
20750,P,Oxon Hill,MD,20745
20751,S,Deale,MD,20751
20752,P,Suitland,MD,20746
20753,P,District Heights,MD,20747
20754,S,Dunkirk,MD,20754
20755,S,Fort George G Meade,MD,20755
20757,P,Temple Hills,MD,20748
20758,S,Friendship,MD,20758
20759,S,Fulton,MD,20759
20762,S,Andrews Air Force Base,MD,20762
20763,S,Savage,MD,20763
20764,S,Shady Side,MD,20764
20765,P,Galesville,MD,20765
20768,P,Greenbelt,MD,20770
20769,S,Glenn Dale,MD,20769
20770,S,Greenbelt,MD,20770
20771,U,Greenbelt,MD,20770
20772,S,Upper Marlboro,MD,20772
20773,P,Upper Marlboro,MD,20772
20774,S,Upper Marlboro,MD,20774
20775,P,Upper Marlboro,MD,20774
20776,S,Harwood,MD,20776
20777,S,Highland,MD,20777
20778,S,West River,MD,20778
20779,S,Tracys Landing,MD,20779
20781,S,Hyattsville,MD,20781
20782,S,Hyattsville,MD,20782
20783,S,Hyattsville,MD,20783
20784,S,Hyattsville,MD,20784
20785,S,Hyattsville,MD,20785
20787,P,Hyattsville,MD,20782
20788,P,Hyattsville,MD,20782
20790,U,Capitol Heights,MD,20743
20791,P,Capitol Heights,MD,20743
20792,P,Upper Marlboro,MD,20774
20794,S,Jessup,MD,20794
20797,U,Southern MD Facility,MD,20743
20799,U,Capitol Heights,MD,20743
20810,U,Bethesda,MD,20815
20811,U,Bethesda,MD,20815
20812,S,Glen Echo,MD,20812
20813,P,Bethesda,MD,20815
20814,S,Bethesda,MD,20814
20815,S,Chevy Chase,MD,20815
20816,S,Bethesda,MD,20816
20817,S,Bethesda,MD,20817
20818,S,Cabin John,MD,20818
20824,P,Bethesda,MD,20814
20825,P,Chevy Chase,MD,20815
20827,P,Bethesda,MD,20817
20830,P,Olney,MD,20832
20832,S,Olney,MD,20832
20833,S,Brookeville,MD,20833
20837,S,Poolesville,MD,20837
20838,S,Barnesville,MD,20838
20839,S,Beallsville,MD,20839
20841,S,Boyds,MD,20841
20842,S,Dickerson,MD,20842
20847,P,Rockville,MD,20852
20848,P,Rockville,MD,20851
20849,P,Rockville,MD,20850
20850,S,Rockville,MD,20850
20851,S,Rockville,MD,20851
20852,S,Rockville,MD,20852
20853,S,Rockville,MD,20853
20854,S,Potomac,MD,20854
20855,S,Derwood,MD,20855
20857,U,Rockville,MD,20852
20859,P,Potomac,MD,20854
20860,S,Sandy Spring,MD,20860
20861,S,Ashton,MD,20861
20862,S,Brinklow,MD,20862
20866,S,Burtonsville,MD,20866
20868,S,Spencerville,MD,20868
20871,S,Clarksburg,MD,20871
20872,S,Damascus,MD,20872
20874,S,Germantown,MD,20874
20875,P,Germantown,MD,20874
20876,S,Germantown,MD,20876
20877,S,Gaithersburg,MD,20877
20878,S,Gaithersburg,MD,20878
20879,S,Gaithersburg,MD,20879
20880,P,Washington Grove,MD,20880
20882,S,Gaithersburg,MD,20882
20883,P,Gaithersburg,MD,20878
20884,P,Gaithersburg,MD,20877
20885,P,Gaithersburg,MD,20878
20886,S,Montgomery Village,MD,20886
20889,U,Bethesda,MD,20814
20891,P,Kensington,MD,20895
20892,U,Bethesda,MD,20814
20894,U,Bethesda,MD,20814
20895,S,Kensington,MD,20895
20896,P,Garrett Park,MD,20896
20897,U,Suburb Maryland Fac,MD,20906
20898,P,Gaithersburg,MD,20855
20899,U,Gaithersburg,MD,20899
20901,S,Silver Spring,MD,20901
20902,S,Silver Spring,MD,20902
20903,S,Silver Spring,MD,20903
20904,S,Silver Spring,MD,20904
20905,S,Silver Spring,MD,20905
20906,S,Silver Spring,MD,20906
20907,P,Silver Spring,MD,20910
20908,P,Silver Spring,MD,20906
20910,S,Silver Spring,MD,20910
20911,P,Silver Spring,MD,20910
20912,S,Takoma Park,MD,20912
20913,P,Takoma Park,MD,20912
20914,P,Silver Spring,MD,20904
20915,P,Silver Spring,MD,20902
20916,P,Silver Spring,MD,20906
20918,P,Silver Spring,MD,20901
20993,U,Silver Spring,MD,20904
20997,U,Silver Spring,MD,20910
21001,S,Aberdeen,MD,21001
21005,S,Aberdeen Proving Ground,MD,21005
21009,S,Abingdon,MD,21009
21010,S,Gunpowder,MD,21010
21012,S,Arnold,MD,21012
21013,S,Baldwin,MD,21013
21014,S,Bel Air,MD,21014
21015,S,Bel Air,MD,21015
21017,S,Belcamp,MD,21017
21018,P,Benson,MD,21014
21020,P,Boring,MD,21155
21022,P,Brooklandville,MD,21093
21023,P,Butler,MD,21152
21027,P,Chase,MD,21220
21028,S,Churchville,MD,21028
21029,S,Clarksville,MD,21029
21030,S,Cockeysville,MD,21030
21031,S,Hunt Valley,MD,21031
21032,S,Crownsville,MD,21032
21034,S,Darlington,MD,21034
21035,S,Davidsonville,MD,21035
21036,S,Dayton,MD,21036
21037,S,Edgewater,MD,21037
21040,S,Edgewood,MD,21040
21041,P,Ellicott City,MD,21043
21042,S,Ellicott City,MD,21042
21043,S,Ellicott City,MD,21043
21044,S,Columbia,MD,21044
21045,S,Columbia,MD,21045
21046,S,Columbia,MD,21046
21047,S,Fallston,MD,21047
21048,S,Finksburg,MD,21048
21050,S,Forest Hill,MD,21050
21051,S,Fork,MD,21051
21052,P,Fort Howard,MD,21052
21053,S,Freeland,MD,21053
21054,S,Gambrills,MD,21054
21056,P,Gibson Island,MD,21056
21057,S,Glen Arm,MD,21057
21060,S,Glen Burnie,MD,21060
21061,S,Glen Burnie,MD,21061
21062,U,Glen Burnie,MD,21061
21065,U,Hunt Valley,MD,21031
21071,P,Glyndon,MD,21071
21074,S,Hampstead,MD,21074
21075,S,Elkridge,MD,21075
21076,S,Hanover,MD,21076
21077,S,Harmans,MD,21077
21078,S,Havre de Grace,MD,21078
21082,S,Hydes,MD,21082
21084,S,Jarrettsville,MD,21084
21085,S,Joppa,MD,21085
21087,S,Kingsville,MD,21087
21088,P,Lineboro,MD,21102
21090,S,Linthicum Heights,MD,21090
21092,P,Long Green,MD,21057
21093,S,Lutherville Timonium,MD,21093
21094,P,Lutherville Timonium,MD,21093
21102,S,Manchester,MD,21102
21104,S,Marriottsville,MD,21104
21105,P,Maryland Line,MD,21105
21106,P,Mayo,MD,21037
21108,S,Millersville,MD,21108
21111,S,Monkton,MD,21111
21113,S,Odenton,MD,21113
21114,S,Crofton,MD,21114
21117,S,Owings Mills,MD,21117
21120,S,Parkton,MD,21120
21122,S,Pasadena,MD,21122
21123,P,Pasadena,MD,21122
21128,S,Perry Hall,MD,21128
21130,P,Perryman,MD,21130
21131,S,Phoenix,MD,21131
21132,S,Pylesville,MD,21132
21133,S,Randallstown,MD,21133
21136,S,Reisterstown,MD,21136
21139,P,Riderwood,MD,21286
21140,S,Riva,MD,21140
21144,S,Severn,MD,21144
21146,S,Severna Park,MD,21146
21150,P,Simpsonville,MD,21044
21152,S,Sparks Glencoe,MD,21152
21153,P,Stevenson,MD,21153
21154,S,Street,MD,21154
21155,S,Upperco,MD,21155
21156,S,Upper Falls,MD,21156
21157,S,Westminster,MD,21157
21158,S,Westminster,MD,21158
21160,S,Whiteford,MD,21160
21161,S,White Hall,MD,21161
21162,S,White Marsh,MD,21162
21163,S,Woodstock,MD,21163
21201,S,Baltimore,MD,21201
21202,S,Baltimore,MD,21202
21203,P,Baltimore,MD,21202
21204,S,Towson,MD,21204
21205,S,Baltimore,MD,21205
21206,S,Baltimore,MD,21206
21207,S,Gwynn Oak,MD,21207
21208,S,Pikesville,MD,21208
21209,S,Baltimore,MD,21209
21210,S,Baltimore,MD,21210
21211,S,Baltimore,MD,21211
21212,S,Baltimore,MD,21212
21213,S,Baltimore,MD,21213
21214,S,Baltimore,MD,21214
21215,S,Baltimore,MD,21215
21216,S,Baltimore,MD,21216
21217,S,Baltimore,MD,21217
21218,S,Baltimore,MD,21218
21219,S,Sparrows Point,MD,21219
21220,S,Middle River,MD,21220
21221,S,Essex,MD,21221
21222,S,Dundalk,MD,21222
21223,S,Baltimore,MD,21223
21224,S,Baltimore,MD,21224
21225,S,Brooklyn,MD,21225
21226,S,Curtis Bay,MD,21226
21227,S,Halethorpe,MD,21227
21228,S,Catonsville,MD,21228
21229,S,Baltimore,MD,21229
21230,S,Baltimore,MD,21230
21231,S,Baltimore,MD,21231
21233,S,Baltimore,MD,21202
21234,S,Parkville,MD,21234
21235,U,Baltimore,MD,21207
21236,S,Nottingham,MD,21236
21237,S,Rosedale,MD,21237
21239,S,Baltimore,MD,21239
21240,S,Baltimore,MD,21240
21241,U,Baltimore,MD,21207
21244,S,Windsor Mill,MD,21244
21250,U,Baltimore,MD,21250
21251,U,Baltimore,MD,21251
21252,U,Baltimore,MD,21252
21263,U,Baltimore,MD,21202
21264,U,Baltimore,MD,21218
21270,P,Baltimore,MD,21215
21273,U,Baltimore,MD,21202
21274,U,Baltimore,MD,21202
21275,U,Baltimore,MD,21202
21278,U,Baltimore,MD,21218
21279,U,Baltimore,MD,21202
21280,U,Baltimore,MD,21202
21281,P,Baltimore,MD,21224
21282,P,Baltimore,MD,21208
21283,U,Baltimore,MD,21202
21284,P,Baltimore,MD,21204
21285,P,Baltimore,MD,21204
21286,S,Towson,MD,21286
21287,U,Baltimore,MD,21205
21288,U,Baltimore,MD,21202
21289,U,Baltimore,MD,21207
21290,U,Baltimore,MD,21201
21297,P,Baltimore,MD,21202
21298,U,Baltimore,MD,21202
21401,S,Annapolis,MD,21401
21402,S,Annapolis,MD,21402
21403,S,Annapolis,MD,21403
21404,P,Annapolis,MD,21401
21405,S,Annapolis,MD,21405
21409,S,Annapolis,MD,21409
21411,U,Annapolis,MD,21401
21412,U,Annapolis,MD,21402
21501,P,Cumberland,MD,21502
21502,S,Cumberland,MD,21502
21503,P,Cumberland,MD,21502
21504,P,Cumberland,MD,21502
21505,P,Cumberland,MD,21502
21520,S,Accident,MD,21520
21521,S,Barton,MD,21521
21522,S,Bittinger,MD,21522
21523,S,Bloomington,MD,21523
21524,P,Corriganville,MD,21524
21528,P,Eckhart Mines,MD,21532
21529,P,Ellerslie,MD,21529
21530,S,Flintstone,MD,21530
21531,S,Friendsville,MD,21531
21532,S,Frostburg,MD,21532
21536,S,Grantsville,MD,21536
21538,S,Kitzmiller,MD,21538
21539,S,Lonaconing,MD,21539
21540,S,Luke,MD,21540
21541,S,Mc Henry,MD,21541
21542,P,Midland,MD,21542
21543,P,Midlothian,MD,21543
21545,S,Mount Savage,MD,21545
21550,S,Oakland,MD,21550
21555,S,Oldtown,MD,21555
21556,P,Pinto,MD,21557
21557,S,Rawlings,MD,21557
21560,P,Spring Gap,MD,21502
21561,S,Swanton,MD,21561
21562,S,Westernport,MD,21562
21601,S,Easton,MD,21601
21607,S,Barclay,MD,21607
21609,P,Bethlehem,MD,21655
21610,S,Betterton,MD,21610
21612,S,Bozman,MD,21612
21613,S,Cambridge,MD,21613
21617,S,Centreville,MD,21617
21619,S,Chester,MD,21619
21620,S,Chestertown,MD,21620
21622,S,Church Creek,MD,21622
21623,S,Church Hill,MD,21623
21624,P,Claiborne,MD,21624
21625,S,Cordova,MD,21625
21626,S,Crapo,MD,21626
21627,S,Crocheron,MD,21627
21628,P,Crumpton,MD,21628
21629,S,Denton,MD,21629
21631,S,East New Market,MD,21631
21632,S,Federalsburg,MD,21632
21634,S,Fishing Creek,MD,21634
21635,S,Galena,MD,21635
21636,S,Goldsboro,MD,21636
21638,S,Grasonville,MD,21638
21639,S,Greensboro,MD,21639
21640,S,Henderson,MD,21640
21641,P,Hillsboro,MD,21641
21643,S,Hurlock,MD,21643
21644,S,Ingleside,MD,21644
21645,S,Kennedyville,MD,21645
21647,S,McDaniel,MD,21647
21648,S,Madison,MD,21648
21649,S,Marydel,MD,21649
21650,S,Massey,MD,21650
21651,S,Millington,MD,21651
21652,P,Neavitt,MD,21652
21653,P,Newcomb,MD,21653
21654,S,Oxford,MD,21654
21655,S,Preston,MD,21655
21656,P,Price,MD,21623
21657,S,Queen Anne,MD,21657
21658,S,Queenstown,MD,21658
21659,S,Rhodesdale,MD,21659
21660,S,Ridgely,MD,21660
21661,S,Rock Hall,MD,21661
21662,S,Royal Oak,MD,21662
21663,S,Saint Michaels,MD,21663
21664,P,Secretary,MD,21664
21665,S,Sherwood,MD,21665
21666,S,Stevensville,MD,21666
21667,S,Still Pond,MD,21667
21668,S,Sudlersville,MD,21668
21669,P,Taylors Island,MD,21669
21670,P,Templeville,MD,21649
21671,S,Tilghman,MD,21671
21672,S,Toddville,MD,21672
21673,S,Trappe,MD,21673
21675,S,Wingate,MD,21675
21676,S,Wittman,MD,21676
21677,S,Woolford,MD,21677
21678,S,Worton,MD,21678
21679,S,Wye Mills,MD,21679
21690,U,Chestertown,MD,21620
21701,S,Frederick,MD,21701
21702,S,Frederick,MD,21702
21703,S,Frederick,MD,21703
21704,S,Frederick,MD,21704
21705,P,Frederick,MD,21705
21709,U,Frederick,MD,21701
21710,S,Adamstown,MD,21710
21711,S,Big Pool,MD,21711
21713,S,Boonsboro,MD,21713
21714,P,Braddock Heights,MD,21714
21715,P,Brownsville,MD,21758
21716,S,Brunswick,MD,21716
21717,P,Buckeystown,MD,21717
21718,S,Burkittsville,MD,21718
21719,S,Cascade,MD,21719
21720,P,Cavetown,MD,21783
21721,P,Chewsville,MD,21783
21722,S,Clear Spring,MD,21722
21723,S,Cooksville,MD,21723
21727,S,Emmitsburg,MD,21727
21733,S,Fairplay,MD,21733
21734,P,Funkstown,MD,21734
21737,S,Glenelg,MD,21737
21738,S,Glenwood,MD,21738
21740,S,Hagerstown,MD,21740
21741,P,Hagerstown,MD,21740
21742,S,Hagerstown,MD,21742
21746,U,Hagerstown,MD,21746
21747,P,Hagerstown,MD,21742
21748,U,Hagerstown,MD,21742
21749,U,Hagerstown,MD,21742
21750,S,Hancock,MD,21750
21754,S,Ijamsville,MD,21754
21755,S,Jefferson,MD,21755
21756,S,Keedysville,MD,21756
21757,S,Keymar,MD,21757
21758,S,Knoxville,MD,21758
21759,P,Ladiesburg,MD,21757
21762,P,Libertytown,MD,21762
21765,P,Lisbon,MD,21797
21766,S,Little Orleans,MD,21766
21767,S,Maugansville,MD,21767
21769,S,Middletown,MD,21769
21770,S,Monrovia,MD,21770
21771,S,Mount Airy,MD,21771
21773,S,Myersville,MD,21773
21774,S,New Market,MD,21774
21775,P,New Midway,MD,21757
21776,S,New Windsor,MD,21776
21777,S,Point of Rocks,MD,21777
21778,S,Rocky Ridge,MD,21778
21779,S,Rohrersville,MD,21779
21780,S,Sabillasville,MD,21780
21781,P,Saint James,MD,21781
21782,S,Sharpsburg,MD,21782
21783,S,Smithsburg,MD,21783
21784,S,Sykesville,MD,21784
21787,S,Taneytown,MD,21787
21788,S,Thurmont,MD,21788
21790,S,Tuscarora,MD,21790
21791,S,Union Bridge,MD,21791
21792,P,Unionville,MD,21771
21793,S,Walkersville,MD,21793
21794,S,West Friendship,MD,21794
21795,S,Williamsport,MD,21795
21797,S,Woodbine,MD,21797
21798,S,Woodsboro,MD,21798
21801,S,Salisbury,MD,21801
21802,P,Salisbury,MD,21802
21803,P,Salisbury,MD,21801
21804,S,Salisbury,MD,21804
21810,P,Allen,MD,21810
21811,S,Berlin,MD,21811
21813,S,Bishopville,MD,21813
21814,S,Bivalve,MD,21814
21817,S,Crisfield,MD,21817
21821,S,Deal Island,MD,21821
21822,S,Eden,MD,21822
21824,S,Ewell,MD,21824
21826,S,Fruitland,MD,21826
21829,S,Girdletree,MD,21829
21830,S,Hebron,MD,21830
21835,S,Linkwood,MD,21835
21836,P,Manokin,MD,21871
21837,S,Mardela Springs,MD,21837
21838,S,Marion Station,MD,21838
21840,S,Nanticoke,MD,21840
21841,S,Newark,MD,21841
21842,S,Ocean City,MD,21842
21843,P,Ocean City,MD,21842
21849,S,Parsonsburg,MD,21849
21850,S,Pittsville,MD,21850
21851,S,Pocomoke City,MD,21851
21852,P,Powellville,MD,21850
21853,S,Princess Anne,MD,21853
21856,S,Quantico,MD,21856
21857,P,Rehobeth,MD,21871
21861,P,Sharptown,MD,21861
21862,S,Showell,MD,21862
21863,S,Snow Hill,MD,21863
21864,S,Stockton,MD,21864
21865,S,Tyaskin,MD,21865
21866,P,Tylerton,MD,21866
21867,P,Upper Fairmount,MD,21867
21869,S,Vienna,MD,21869
21871,S,Westover,MD,21871
21872,S,Whaleyville,MD,21872
21874,S,Willards,MD,21874
21875,S,Delmar,MD,21875
21890,U,Westover,MD,21890
21901,S,North East,MD,21901
21902,P,Perry Point,MD,21902
21903,S,Perryville,MD,21903
21904,S,Port Deposit,MD,21904
21911,S,Rising Sun,MD,21911
21912,S,Warwick,MD,21912
21913,P,Cecilton,MD,21913
21914,P,Charlestown,MD,21914
21915,S,Chesapeake City,MD,21915
21916,P,Childs,MD,21916
21917,S,Colora,MD,21917
21918,S,Conowingo,MD,21918
21919,S,Earleville,MD,21919
21920,P,Elk Mills,MD,21920
21921,S,Elkton,MD,21921
21922,P,Elkton,MD,21921
21930,P,Georgetown,MD,21930
22003,S,Annandale,VA,22003
22009,P,Burke,VA,22015
22015,S,Burke,VA,22015
22025,S,Dumfries,VA,22025
22026,S,Dumfries,VA,22026
22027,S,Dunn Loring,VA,22027
22030,S,Fairfax,VA,22030
22031,S,Fairfax,VA,22031
22032,S,Fairfax,VA,22032
22033,S,Fairfax,VA,22033
22034,S,Fairfax,VA,22031
22035,S,Fairfax,VA,22035
22036,S,Fairfax,VA,22031
22037,U,Fairfax,VA,22042
22038,P,Fairfax,VA,22030
22039,S,Fairfax Station,VA,22039
22040,P,Falls Church,VA,22046
22041,S,Falls Church,VA,22041
22042,S,Falls Church,VA,22042
22043,S,Falls Church,VA,22043
22044,S,Falls Church,VA,22044
22046,S,Falls Church,VA,22046
22060,S,Fort Belvoir,VA,22060
22066,S,Great Falls,VA,22066
22067,S,Greenway,VA,22101
22079,S,Lorton,VA,22079
22081,S,Merrifield,VA,22031
22082,U,Merrifield,VA,22031
22095,U,Herndon,VA,20170
22096,U,Reston,VA,20190
22101,S,Mc Lean,VA,22101
22102,S,Mc Lean,VA,22102
22103,P,West McLean,VA,22182
22106,P,Mc Lean,VA,22101
22107,U,Mc Lean,VA,22101
22108,U,Mc Lean,VA,22101
22109,U,Mc Lean,VA,22101
22116,P,Merrifield,VA,22031
22118,U,Merrifield,VA,22031
22119,U,Merrifield,VA,22031
22121,P,Mount Vernon,VA,22309
22122,P,Newington,VA,22079
22124,S,Oakton,VA,22124
22125,P,Occoquan,VA,22125
22134,S,Quantico,VA,22134
22135,U,Quantico,VA,22134
22150,S,Springfield,VA,22150
22151,S,Springfield,VA,22151
22152,S,Springfield,VA,22152
22153,S,Springfield,VA,22153
22156,U,Springfield,VA,22150
22158,U,Springfield,VA,22151
22159,U,Springfield,VA,22151
22160,U,Springfield,VA,22151
22161,U,Springfield,VA,22151
22172,S,Triangle,VA,22172
22180,S,Vienna,VA,22180
22181,S,Vienna,VA,22181
22182,S,Vienna,VA,22182
22183,P,Vienna,VA,22180
22185,U,Vienna,VA,22185
22191,S,Woodbridge,VA,22191
22192,S,Woodbridge,VA,22192
22193,S,Woodbridge,VA,22193
22194,P,Woodbridge,VA,22191
22195,P,Woodbridge,VA,22193
22199,P,Lorton,VA,22079
22201,S,Arlington,VA,22201
22202,S,Arlington,VA,22202
22203,S,Arlington,VA,22203
22204,S,Arlington,VA,22204
22205,S,Arlington,VA,22205
22206,S,Arlington,VA,22206
22207,S,Arlington,VA,22207
22209,S,Arlington,VA,22209
22210,P,Arlington,VA,22201
22211,S,Fort Myer,VA,22211
22212,U,Arlington,VA,22204
22213,S,Arlington,VA,22213
22214,S,Arlington,VA,22214
22215,P,Arlington,VA,22202
22216,P,Arlington,VA,22201
22217,U,Arlington,VA,22203
22219,P,Arlington,VA,22209
22222,U,Arlington,VA,22202
22225,U,Arlington,VA,22202
22226,U,Arlington,VA,22201
22227,U,Arlington,VA,22202
22230,U,Arlington,VA,22203
22240,U,Arlington,VA,22202
22241,U,Arlington,VA,22202
22242,U,Arlington,VA,22202
22243,U,Arlington,VA,22202
22244,U,Arlington,VA,22202
22245,U,Arlington,VA,22202
22246,U,Arlington,VA,22202
22301,S,Alexandria,VA,22301
22302,S,Alexandria,VA,22302
22303,S,Alexandria,VA,22303
22304,S,Alexandria,VA,22304
22305,S,Alexandria,VA,22305
22306,S,Alexandria,VA,22306
22307,S,Alexandria,VA,22307
22308,S,Alexandria,VA,22308
22309,S,Alexandria,VA,22309
